ts_name,type,dt,n,freq_multiple
Y3011,Y,0.001,15,66.66666666666667
Y3012,Y,0.001,15,66.66666666666667
Y3013,Y,0.001,15,66.66666666666667
Y3014,Y,0.001,15,66.66666666666667
Y3015,Y,0.001,15,66.66666666666667
Y3016,Y,0.001,15,66.66666666666667
Y3017,Y,0.001,15,66.66666666666667
Y3018,Y,0.001,15,66.66666666666667
Y3019,Y,0.001,15,66.66666666666667
Y3020,Y,0.001,15,66.66666666666667
Y3021,Y,0.001,15,66.66666666666667
Y3022,Y,0.001,15,66.66666666666667
Y3023,Y,0.001,15,66.66666666666667
Y3024,Y,0.001,15,66.66666666666667
Y3025,Y,0.001,15,66.66666666666667
Y3026,Y,0.001,15,66.66666666666667
Y3027,Y,0.001,15,66.66666666666667
Y3028,Y,0.001,15,66.66666666666667
Y3029,Y,0.001,15,66.66666666666667
Y3030,Y,0.001,15,66.66666666666667
Y3031,Y,0.001,15,66.66666666666667
Y3032,Y,0.001,15,66.66666666666667
Y3033,Y,0.001,15,66.66666666666667
Y3034,Y,0.001,15,66.66666666666667
Y3035,Y,0.001,15,66.66666666666667
Y3036,Y,0.001,20,50.0
Y3037,Y,0.001,15,66.66666666666667
Y3038,Y,0.001,15,66.66666666666667
Y3039,Y,0.001,15,66.66666666666667
Y3040,Y,0.001,20,50.0
Y3041,Y,0.001,15,66.66666666666667
Y3042,Y,0.001,15,66.66666666666667
Y3043,Y,0.001,15,66.66666666666667
Y3044,Y,0.001,15,66.66666666666667
Y3045,Y,0.001,15,66.66666666666667
Y3046,Y,0.001,31,32.25806451612903
Y3047,Y,0.001,45,22.22222222222222
Y3048,Y,0.001,18,55.55555555555555
Y3049,Y,0.001,42,23.809523809523807
Y3050,Y,0.001,37,27.027027027027028
Y3051,Y,0.001,39,25.641025641025642
Y3052,Y,0.001,37,27.027027027027028
Y3053,Y,0.001,19,52.631578947368425
Y3054,Y,0.001,37,27.027027027027028
Y3055,Y,0.001,45,22.22222222222222
Y3056,Y,0.001,45,22.22222222222222
Y3057,Y,0.001,45,22.22222222222222
Y3058,Y,0.001,39,25.641025641025642
Y3059,Y,0.001,29,34.48275862068965
Y3060,Y,0.001,15,66.66666666666667
Y3061,Y,0.001,37,27.027027027027028
Y3062,Y,0.001,45,22.22222222222222
Y3063,Y,0.001,19,52.631578947368425
Y3064,Y,0.001,37,27.027027027027028
Y3065,Y,0.001,15,66.66666666666667
Y3066,Y,0.001,45,22.22222222222222
Y3067,Y,0.001,15,66.66666666666667
Y3068,Y,0.001,15,66.66666666666667
Y3069,Y,0.001,15,66.66666666666667
Y3070,Y,0.001,15,66.66666666666667
Y3071,Y,0.001,15,66.66666666666667
Y3072,Y,0.001,15,66.66666666666667
Y3073,Y,0.001,15,66.66666666666667
Y3074,Y,0.001,15,66.66666666666667
Y3075,Y,0.001,15,66.66666666666667
Y3076,Y,0.001,15,66.66666666666667
Y3077,Y,0.001,15,66.66666666666667
Y3078,Y,0.001,15,66.66666666666667
Y3079,Y,0.001,15,66.66666666666667
Y3080,Y,0.001,15,66.66666666666667
Y3081,Y,0.001,15,66.66666666666667
Y3082,Y,0.001,15,66.66666666666667
Y3083,Y,0.001,15,66.66666666666667
Y3084,Y,0.001,15,66.66666666666667
Y3085,Y,0.001,15,66.66666666666667
Y3086,Y,0.001,15,66.66666666666667
Y3087,Y,0.001,15,66.66666666666667
Y3088,Y,0.001,15,66.66666666666667
Y3089,Y,0.001,15,66.66666666666667
Y3090,Y,0.001,15,66.66666666666667
Y3091,Y,0.001,15,66.66666666666667
Y3092,Y,0.001,15,66.66666666666667
Y3093,Y,0.001,15,66.66666666666667
Y3094,Y,0.001,15,66.66666666666667
Y3095,Y,0.001,37,27.027027027027028
Y3096,Y,0.001,15,66.66666666666667
Y3097,Y,0.001,17,58.8235294117647
Y3098,Y,0.001,35,28.57142857142857
Y3099,Y,0.001,30,33.333333333333336
Y3100,Y,0.001,37,27.027027027027028
Y3101,Y,0.001,15,66.66666666666667
Y3102,Y,0.001,28,35.714285714285715
Y3103,Y,0.001,17,58.8235294117647
Y3104,Y,0.001,19,52.631578947368425
Y3105,Y,0.001,16,62.5
Y3106,Y,0.001,20,50.0
Y3107,Y,0.001,16,62.5
Y3108,Y,0.001,18,55.55555555555555
Y3109,Y,0.001,26,38.46153846153846
Y3110,Y,0.001,29,34.48275862068965
Y3111,Y,0.001,18,55.55555555555555
Y3112,Y,0.001,27,37.03703703703704
Y3113,Y,0.001,26,38.46153846153846
Y3114,Y,0.001,26,38.46153846153846
Y3115,Y,0.001,20,50.0
Y3116,Y,0.001,26,38.46153846153846
Y3117,Y,0.001,26,38.46153846153846
Y3118,Y,0.001,20,50.0
Y3119,Y,0.001,27,37.03703703703704
Y3120,Y,0.001,26,38.46153846153846
Y3121,Y,0.001,27,37.03703703703704
Y3122,Y,0.001,18,55.55555555555555
Y3123,Y,0.001,17,58.8235294117647
Y3124,Y,0.001,22,45.45454545454546
Y3125,Y,0.001,19,52.631578947368425
Y3126,Y,0.001,17,58.8235294117647
Y3127,Y,0.001,17,58.8235294117647
Y3128,Y,0.001,40,25.0
Y3129,Y,0.001,40,25.0
Y3130,Y,0.001,15,66.66666666666667
Y3131,Y,0.001,15,66.66666666666667
Y3132,Y,0.001,15,66.66666666666667
Y3133,Y,0.001,15,66.66666666666667
Y3134,Y,0.001,40,25.0
Y3135,Y,0.001,15,66.66666666666667
Y3136,Y,0.001,15,66.66666666666667
Y3137,Y,0.001,15,66.66666666666667
Y3138,Y,0.001,17,58.8235294117647
Y3139,Y,0.001,17,58.8235294117647
Y3140,Y,0.001,17,58.8235294117647
Y3141,Y,0.001,17,58.8235294117647
Y3142,Y,0.001,18,55.55555555555555
Y3143,Y,0.001,18,55.55555555555555
Y3144,Y,0.001,41,24.390243902439025
Y3145,Y,0.001,15,66.66666666666667
Y3146,Y,0.001,28,35.714285714285715
Y3147,Y,0.001,39,25.641025641025642
Y3148,Y,0.001,28,35.714285714285715
Y3149,Y,0.001,23,43.47826086956522
Y3150,Y,0.001,29,34.48275862068965
Y3151,Y,0.001,18,55.55555555555555
Y3152,Y,0.001,17,58.8235294117647
Y3153,Y,0.001,28,35.714285714285715
Y3154,Y,0.001,37,27.027027027027028
Y3155,Y,0.001,40,25.0
Y3156,Y,0.001,19,52.631578947368425
Y3157,Y,0.001,29,34.48275862068965
Y3158,Y,0.001,15,66.66666666666667
Y3159,Y,0.001,15,66.66666666666667
Y3160,Y,0.001,40,25.0
Y3161,Y,0.001,22,45.45454545454546
Y3162,Y,0.001,17,58.8235294117647
Y3163,Y,0.001,20,50.0
Y3164,Y,0.001,49,20.408163265306122
Y3165,Y,0.001,15,66.66666666666667
Y3166,Y,0.001,41,24.390243902439025
Y3167,Y,0.001,16,62.5
Y3168,Y,0.001,15,66.66666666666667
Y3169,Y,0.001,19,52.631578947368425
Y3170,Y,0.001,40,25.0
Y3171,Y,0.001,26,38.46153846153846
Y3172,Y,0.001,15,66.66666666666667
Y3173,Y,0.001,28,35.714285714285715
Y3174,Y,0.001,29,34.48275862068965
Y3175,Y,0.001,19,52.631578947368425
Y3176,Y,0.001,15,66.66666666666667
Y3177,Y,0.001,15,66.66666666666667
Y3178,Y,0.001,15,66.66666666666667
Y3179,Y,0.001,15,66.66666666666667
Y3180,Y,0.001,29,34.48275862068965
Y3181,Y,0.001,15,66.66666666666667
Y3182,Y,0.001,26,38.46153846153846
Y3183,Y,0.001,15,66.66666666666667
Y3184,Y,0.001,15,66.66666666666667
Y3185,Y,0.001,28,35.714285714285715
Y3186,Y,0.001,15,66.66666666666667
Y3187,Y,0.001,15,66.66666666666667
Y3188,Y,0.001,29,34.48275862068965
Y3189,Y,0.001,17,58.8235294117647
Y3190,Y,0.001,47,21.27659574468085
Y3191,Y,0.001,47,21.27659574468085
Y3192,Y,0.001,47,21.27659574468085
Y3193,Y,0.001,48,20.833333333333332
Y3194,Y,0.001,19,52.631578947368425
Y3195,Y,0.001,48,20.833333333333332
Y3196,Y,0.001,48,20.833333333333332
Y3197,Y,0.001,45,22.22222222222222
Y3198,Y,0.001,47,21.27659574468085
Y3199,Y,0.001,48,20.833333333333332
Y3200,Y,0.001,48,20.833333333333332
Y3201,Y,0.001,48,20.833333333333332
Y3202,Y,0.001,49,20.408163265306122
Y3203,Y,0.001,49,20.408163265306122
Y3204,Y,0.001,47,21.27659574468085
Y3205,Y,0.001,27,37.03703703703704
Y3206,Y,0.001,26,38.46153846153846
Y3207,Y,0.001,47,21.27659574468085
Y3208,Y,0.001,33,30.3030303030303
Y3209,Y,0.001,33,30.3030303030303
Y3210,Y,0.001,20,50.0
Y3211,Y,0.001,20,50.0
Y3212,Y,0.001,16,62.5
Y3213,Y,0.001,44,22.72727272727273
Y3214,Y,0.001,48,20.833333333333332
Y3215,Y,0.001,26,38.46153846153846
Y3216,Y,0.001,16,62.5
Y3217,Y,0.001,19,52.631578947368425
Y3218,Y,0.001,19,52.631578947368425
Y3219,Y,0.001,19,52.631578947368425
Y3220,Y,0.001,45,22.22222222222222
Y3221,Y,0.001,48,20.833333333333332
Y3222,Y,0.001,31,32.25806451612903
Y3223,Y,0.001,26,38.46153846153846
Y3224,Y,0.001,17,58.8235294117647
Y3225,Y,0.001,17,58.8235294117647
Y3226,Y,0.001,17,58.8235294117647
Y3227,Y,0.001,17,58.8235294117647
Y3228,Y,0.001,17,58.8235294117647
Y3229,Y,0.001,17,58.8235294117647
Y3230,Y,0.001,17,58.8235294117647
Y3231,Y,0.001,17,58.8235294117647
Y3232,Y,0.001,17,58.8235294117647
Y3233,Y,0.001,17,58.8235294117647
Y3234,Y,0.001,17,58.8235294117647
Y3235,Y,0.001,17,58.8235294117647
Y3236,Y,0.001,17,58.8235294117647
Y3237,Y,0.001,17,58.8235294117647
Y3238,Y,0.001,17,58.8235294117647
Y3239,Y,0.001,17,58.8235294117647
Y3240,Y,0.001,17,58.8235294117647
Y3241,Y,0.001,17,58.8235294117647
Y3242,Y,0.001,17,58.8235294117647
Y3243,Y,0.001,17,58.8235294117647
Y3244,Y,0.001,17,58.8235294117647
Y3245,Y,0.001,17,58.8235294117647
Y3246,Y,0.001,17,58.8235294117647
Y3247,Y,0.001,17,58.8235294117647
Y3248,Y,0.001,19,52.631578947368425
Y3249,Y,0.001,17,58.8235294117647
Y3250,Y,0.001,17,58.8235294117647
Y3251,Y,0.001,17,58.8235294117647
Y3252,Y,0.001,19,52.631578947368425
Y3253,Y,0.001,17,58.8235294117647
Y3254,Y,0.001,17,58.8235294117647
Y3255,Y,0.001,19,52.631578947368425
Y3256,Y,0.001,17,58.8235294117647
Y3257,Y,0.001,17,58.8235294117647
Y3258,Y,0.001,17,58.8235294117647
Y3259,Y,0.001,19,52.631578947368425
Y3260,Y,0.001,17,58.8235294117647
Y3261,Y,0.001,19,52.631578947368425
Y3262,Y,0.001,38,26.315789473684212
Y3263,Y,0.001,17,58.8235294117647
Y3264,Y,0.001,18,55.55555555555555
Y3265,Y,0.001,15,66.66666666666667
Y3266,Y,0.001,19,52.631578947368425
Y3267,Y,0.001,19,52.631578947368425
Y3268,Y,0.001,16,62.5
Y3269,Y,0.001,16,62.5
Y3270,Y,0.001,16,62.5
Y3271,Y,0.001,28,35.714285714285715
Y3272,Y,0.001,27,37.03703703703704
Y3273,Y,0.001,18,55.55555555555555
Y3274,Y,0.001,28,35.714285714285715
Y3275,Y,0.001,15,66.66666666666667
Y3276,Y,0.001,40,25.0
Y3277,Y,0.001,40,25.0
Y3278,Y,0.001,49,20.408163265306122
Y3279,Y,0.001,15,66.66666666666667
Y3280,Y,0.001,15,66.66666666666667
Y3281,Y,0.001,15,66.66666666666667
Y3282,Y,0.001,49,20.408163265306122
Y3283,Y,0.001,47,21.27659574468085
Y3284,Y,0.001,28,35.714285714285715
Y3285,Y,0.001,26,38.46153846153846
Y3286,Y,0.001,45,22.22222222222222
Y3287,Y,0.001,48,20.833333333333332
Y3288,Y,0.001,23,43.47826086956522
Y3289,Y,0.001,42,23.809523809523807
Y3290,Y,0.001,42,23.809523809523807
Y3291,Y,0.001,30,33.333333333333336
Y3292,Y,0.001,48,20.833333333333332
Y3293,Y,0.001,42,23.809523809523807
Y3294,Y,0.001,31,32.25806451612903
Y3295,Y,0.001,31,32.25806451612903
Y3296,Y,0.001,29,34.48275862068965
Y3297,Y,0.001,15,66.66666666666667
Y3298,Y,0.001,47,21.27659574468085
Y3299,Y,0.001,44,22.72727272727273
Y3300,Y,0.001,47,21.27659574468085
Y3301,Y,0.001,15,66.66666666666667
Y3302,Y,0.001,15,66.66666666666667
Y3303,Y,0.001,15,66.66666666666667
Y3304,Y,0.001,15,66.66666666666667
Y3305,Y,0.001,15,66.66666666666667
Y3306,Y,0.001,15,66.66666666666667
Y3307,Y,0.001,15,66.66666666666667
Y3308,Y,0.001,15,66.66666666666667
Y3309,Y,0.001,15,66.66666666666667
Y3310,Y,0.001,15,66.66666666666667
Y3311,Y,0.001,26,38.46153846153846
Y3312,Y,0.001,15,66.66666666666667
Y3313,Y,0.001,15,66.66666666666667
Y3314,Y,0.001,31,32.25806451612903
Y3315,Y,0.001,31,32.25806451612903
Y3316,Y,0.001,31,32.25806451612903
Y3317,Y,0.001,15,66.66666666666667
Y3318,Y,0.001,15,66.66666666666667
Y3319,Y,0.001,26,38.46153846153846
Y3320,Y,0.001,15,66.66666666666667
Y3321,Y,0.001,26,38.46153846153846
Y3322,Y,0.001,26,38.46153846153846
Y3323,Y,0.001,15,66.66666666666667
Y3324,Y,0.001,19,52.631578947368425
Y3325,Y,0.001,29,34.48275862068965
Y3326,Y,0.001,15,66.66666666666667
Y3327,Y,0.001,22,45.45454545454546
Y3328,Y,0.001,47,21.27659574468085
Y3329,Y,0.001,15,66.66666666666667
Y3330,Y,0.001,15,66.66666666666667
Y3331,Y,0.001,31,32.25806451612903
Y3332,Y,0.001,17,58.8235294117647
Y3333,Y,0.001,26,38.46153846153846
Y3334,Y,0.001,15,66.66666666666667
Y3335,Y,0.001,19,52.631578947368425
Y3336,Y,0.001,48,20.833333333333332
Y3337,Y,0.001,45,22.22222222222222
Y3338,Y,0.001,29,34.48275862068965
Y3339,Y,0.001,23,43.47826086956522
Y3340,Y,0.001,15,66.66666666666667
Y3341,Y,0.001,45,22.22222222222222
Y3342,Y,0.001,48,20.833333333333332
Y3343,Y,0.001,26,38.46153846153846
Y3344,Y,0.001,15,66.66666666666667
Y3345,Y,0.001,29,34.48275862068965
Y3346,Y,0.001,46,21.73913043478261
Y3347,Y,0.001,48,20.833333333333332
Y3348,Y,0.001,31,32.25806451612903
Y3349,Y,0.001,49,20.408163265306122
Y3350,Y,0.001,46,21.73913043478261
Y3351,Y,0.001,47,21.27659574468085
Y3352,Y,0.001,19,52.631578947368425
Y3353,Y,0.001,49,20.408163265306122
Y3354,Y,0.001,15,66.66666666666667
Y3355,Y,0.001,15,66.66666666666667
Y3356,Y,0.001,15,66.66666666666667
Y3357,Y,0.001,15,66.66666666666667
Y3358,Y,0.001,15,66.66666666666667
Y3359,Y,0.001,15,66.66666666666667
Y3360,Y,0.001,15,66.66666666666667
Y3361,Y,0.001,15,66.66666666666667
Y3362,Y,0.001,15,66.66666666666667
Y3363,Y,0.001,15,66.66666666666667
Y3364,Y,0.001,15,66.66666666666667
Y3365,Y,0.001,15,66.66666666666667
Y3366,Y,0.001,15,66.66666666666667
Y3367,Y,0.001,15,66.66666666666667
Y3368,Y,0.001,30,33.333333333333336
Y3369,Y,0.001,45,22.22222222222222
Y3370,Y,0.001,45,22.22222222222222
Y3371,Y,0.001,37,27.027027027027028
Y3372,Y,0.001,37,27.027027027027028
Y3373,Y,0.001,15,66.66666666666667
Y3374,Y,0.001,19,52.631578947368425
Y3375,Y,0.001,39,25.641025641025642
Y3376,Y,0.001,37,27.027027027027028
Y3377,Y,0.001,19,52.631578947368425
Y3378,Y,0.001,20,50.0
Y3379,Y,0.001,45,22.22222222222222
Y3380,Y,0.001,36,27.777777777777775
Y3381,Y,0.001,15,66.66666666666667
Y3382,Y,0.001,18,55.55555555555555
Y3383,Y,0.001,18,55.55555555555555
Y3384,Y,0.001,18,55.55555555555555
Y3385,Y,0.001,53,18.867924528301888
Y3386,Y,0.001,59,16.94915254237288
Y3387,Y,0.001,54,18.51851851851852
Y3388,Y,0.001,54,18.51851851851852
Y3389,Y,0.001,54,18.51851851851852
Y3390,Y,0.001,50,20.0
Y3391,Y,0.001,58,17.241379310344826
Y3392,Y,0.001,15,66.66666666666667
Y3393,Y,0.001,125,8.0
Y3394,Y,0.001,207,4.8309178743961345
Y3395,Y,0.001,26,38.46153846153846
Y3396,Y,0.001,28,35.714285714285715
Y3397,Y,0.001,28,35.714285714285715
Y3398,Y,0.001,34,29.41176470588235
Y3399,Y,0.001,28,35.714285714285715
Y3400,Y,0.001,28,35.714285714285715
Y3401,Y,0.001,28,35.714285714285715
Y3402,Y,0.001,28,35.714285714285715
Y3403,Y,0.001,42,23.809523809523807
Y3404,Y,0.001,15,66.66666666666667
Y3405,Y,0.001,24,41.666666666666664
Y3406,Y,0.001,24,41.666666666666664
Y3407,Y,0.001,34,29.41176470588235
Y3408,Y,0.001,19,52.631578947368425
Y3409,Y,0.001,40,25.0
Y3410,Y,0.001,31,32.25806451612903
Y3411,Y,0.001,16,62.5
Y3412,Y,0.001,40,25.0
Y3413,Y,0.001,41,24.390243902439025
Y3414,Y,0.001,19,52.631578947368425
Y3415,Y,0.001,33,30.3030303030303
Y3416,Y,0.001,24,41.666666666666664
Y3417,Y,0.001,33,30.3030303030303
Y3418,Y,0.001,20,50.0
Y3419,Y,0.001,34,29.41176470588235
Y3420,Y,0.001,27,37.03703703703704
Y3421,Y,0.001,38,26.315789473684212
Y3422,Y,0.001,16,62.5
Y3423,Y,0.001,17,58.8235294117647
Y3424,Y,0.001,40,25.0
Y3425,Y,0.001,29,34.48275862068965
Y3426,Y,0.001,24,41.666666666666664
Y3427,Y,0.001,28,35.714285714285715
Y3428,Y,0.001,24,41.666666666666664
Y3429,Y,0.001,32,31.25
Y3430,Y,0.001,32,31.25
Y3431,Y,0.001,28,35.714285714285715
Y3432,Y,0.001,32,31.25
Y3433,Y,0.001,18,55.55555555555555
Y3434,Y,0.001,16,62.5
Y3435,Y,0.001,16,62.5
Y3436,Y,0.001,34,29.41176470588235
Y3437,Y,0.001,48,20.833333333333332
Y3438,Y,0.001,15,66.66666666666667
Y3439,Y,0.001,18,55.55555555555555
Y3440,Y,0.001,17,58.8235294117647
Y3441,Y,0.001,23,43.47826086956522
Y3442,Y,0.001,18,55.55555555555555
Y3443,Y,0.001,39,25.641025641025642
Y3444,Y,0.001,15,66.66666666666667
Y3445,Y,0.001,32,31.25
Y3446,Y,0.001,34,29.41176470588235
Y3447,Y,0.001,34,29.41176470588235
Y3448,Y,0.001,15,66.66666666666667
Y3449,Y,0.001,29,34.48275862068965
Y3450,Y,0.001,16,62.5
Y3451,Y,0.001,22,45.45454545454546
Y3452,Y,0.001,15,66.66666666666667
Y3453,Y,0.001,18,55.55555555555555
Y3454,Y,0.001,19,52.631578947368425
Y3455,Y,0.001,19,52.631578947368425
Y3456,Y,0.001,19,52.631578947368425
Y3457,Y,0.001,34,29.41176470588235
Y3458,Y,0.001,17,58.8235294117647
Y3459,Y,0.001,17,58.8235294117647
Y3460,Y,0.001,38,26.315789473684212
Y3461,Y,0.001,32,31.25
Y3462,Y,0.001,38,26.315789473684212
Y3463,Y,0.001,38,26.315789473684212
Y3464,Y,0.001,34,29.41176470588235
Y3465,Y,0.001,34,29.41176470588235
Y3466,Y,0.001,34,29.41176470588235
Y3467,Y,0.001,16,62.5
Y3468,Y,0.001,34,29.41176470588235
Y3469,Y,0.001,28,35.714285714285715
Y3470,Y,0.001,30,33.333333333333336
Y3471,Y,0.001,39,25.641025641025642
Y3472,Y,0.001,32,31.25
Y3473,Y,0.001,32,31.25
Y3474,Y,0.001,34,29.41176470588235
Y3475,Y,0.001,32,31.25
Y3476,Y,0.001,34,29.41176470588235
Y3477,Y,0.001,32,31.25
Y3478,Y,0.001,37,27.027027027027028
Y3479,Y,0.001,45,22.22222222222222
Y3480,Y,0.001,45,22.22222222222222
Y3481,Y,0.001,33,30.3030303030303
Y3482,Y,0.001,39,25.641025641025642
Y3483,Y,0.001,15,66.66666666666667
Y3484,Y,0.001,40,25.0
Y3485,Y,0.001,15,66.66666666666667
Y3486,Y,0.001,15,66.66666666666667
Y3487,Y,0.001,40,25.0
Y3488,Y,0.001,40,25.0
Y3489,Y,0.001,15,66.66666666666667
Y3490,Y,0.001,40,25.0
Y3491,Y,0.001,15,66.66666666666667
Y3492,Y,0.001,29,34.48275862068965
Y3493,Y,0.001,40,25.0
Y3494,Y,0.001,15,66.66666666666667
Y3495,Y,0.001,15,66.66666666666667
Y3496,Y,0.001,40,25.0
Y3497,Y,0.001,41,24.390243902439025
Y3498,Y,0.001,41,24.390243902439025
Y3499,Y,0.001,41,24.390243902439025
Y3500,Y,0.001,15,66.66666666666667
Y3501,Y,0.001,18,55.55555555555555
Y3502,Y,0.001,15,66.66666666666667
Y3503,Y,0.001,38,26.315789473684212
Y3504,Y,0.001,15,66.66666666666667
Y3505,Y,0.001,17,58.8235294117647
Y3506,Y,0.001,17,58.8235294117647
Y3507,Y,0.001,17,58.8235294117647
Y3508,Y,0.001,17,58.8235294117647
Y3509,Y,0.001,17,58.8235294117647
Y3510,Y,0.001,17,58.8235294117647
Y3511,Y,0.001,17,58.8235294117647
Y3512,Y,0.001,17,58.8235294117647
Y3513,Y,0.001,17,58.8235294117647
Y3514,Y,0.001,17,58.8235294117647
Y3515,Y,0.001,39,25.641025641025642
Y3516,Y,0.001,39,25.641025641025642
Y3517,Y,0.001,39,25.641025641025642
Y3518,Y,0.001,31,32.25806451612903
Y3519,Y,0.001,40,25.0
Y3520,Y,0.001,39,25.641025641025642
Y3521,Y,0.001,17,58.8235294117647
Y3522,Y,0.001,39,25.641025641025642
Y3523,Y,0.001,39,25.641025641025642
Y3524,Y,0.001,39,25.641025641025642
Y3525,Y,0.001,17,58.8235294117647
Y3526,Y,0.001,39,25.641025641025642
Y3527,Y,0.001,39,25.641025641025642
Y3528,Y,0.001,39,25.641025641025642
Y3529,Y,0.001,17,58.8235294117647
Y3530,Y,0.001,39,25.641025641025642
Y3531,Y,0.001,39,25.641025641025642
Y3532,Y,0.001,17,58.8235294117647
Y3533,Y,0.001,39,25.641025641025642
Y3534,Y,0.001,17,58.8235294117647
Y3535,Y,0.001,17,58.8235294117647
Y3536,Y,0.001,17,58.8235294117647
Y3537,Y,0.001,39,25.641025641025642
Y3538,Y,0.001,17,58.8235294117647
Y3539,Y,0.001,17,58.8235294117647
Y3540,Y,0.001,39,25.641025641025642
Y3541,Y,0.001,39,25.641025641025642
Y3542,Y,0.001,40,25.0
Y3543,Y,0.001,39,25.641025641025642
Y3544,Y,0.001,39,25.641025641025642
Y3545,Y,0.001,39,25.641025641025642
Y3546,Y,0.001,48,20.833333333333332
Y3547,Y,0.001,40,25.0
Y3548,Y,0.001,37,27.027027027027028
Y3549,Y,0.001,39,25.641025641025642
Y3550,Y,0.001,19,52.631578947368425
Y3551,Y,0.001,21,47.61904761904761
Y3552,Y,0.001,31,32.25806451612903
Y3553,Y,0.001,40,25.0
Y3554,Y,0.001,49,20.408163265306122
Y3555,Y,0.001,39,25.641025641025642
Y3556,Y,0.001,39,25.641025641025642
Y3557,Y,0.001,49,20.408163265306122
Y3558,Y,0.001,39,25.641025641025642
Y3559,Y,0.001,49,20.408163265306122
Y3560,Y,0.001,39,25.641025641025642
Y3561,Y,0.001,49,20.408163265306122
Y3562,Y,0.001,26,38.46153846153846
Y3563,Y,0.001,21,47.61904761904761
Y3564,Y,0.001,39,25.641025641025642
Y3565,Y,0.001,39,25.641025641025642
Y3566,Y,0.001,40,25.0
Y3567,Y,0.001,50,20.0
Y3568,Y,0.001,50,20.0
Y3569,Y,0.001,40,25.0
Y3570,Y,0.001,39,25.641025641025642
Y3571,Y,0.001,39,25.641025641025642
Y3572,Y,0.001,39,25.641025641025642
Y3573,Y,0.001,39,25.641025641025642
Y3574,Y,0.001,39,25.641025641025642
Y3575,Y,0.001,18,55.55555555555555
Y3576,Y,0.001,38,26.315789473684212
Y3577,Y,0.001,39,25.641025641025642
Y3578,Y,0.001,49,20.408163265306122
Y3579,Y,0.001,49,20.408163265306122
Y3580,Y,0.001,39,25.641025641025642
Y3581,Y,0.001,49,20.408163265306122
Y3582,Y,0.001,49,20.408163265306122
Y3583,Y,0.001,49,20.408163265306122
Y3584,Y,0.001,39,25.641025641025642
Y3585,Y,0.001,39,25.641025641025642
Y3586,Y,0.001,50,20.0
Y3587,Y,0.001,40,25.0
Y3588,Y,0.001,40,25.0
Y3589,Y,0.001,39,25.641025641025642
Y3590,Y,0.001,39,25.641025641025642
Y3591,Y,0.001,40,25.0
Y3592,Y,0.001,49,20.408163265306122
Y3593,Y,0.001,33,30.3030303030303
Y3594,Y,0.001,21,47.61904761904761
Y3595,Y,0.001,21,47.61904761904761
Y3596,Y,0.001,39,25.641025641025642
Y3597,Y,0.001,39,25.641025641025642
Y3598,Y,0.001,49,20.408163265306122
Y3599,Y,0.001,49,20.408163265306122
Y3600,Y,0.001,50,20.0
Y3601,Y,0.001,40,25.0
Y3602,Y,0.001,49,20.408163265306122
Y3603,Y,0.001,29,34.48275862068965
Y3604,Y,0.001,21,47.61904761904761
Y3605,Y,0.001,28,35.714285714285715
Y3606,Y,0.001,26,38.46153846153846
Y3607,Y,0.001,21,47.61904761904761
Y3608,Y,0.001,49,20.408163265306122
Y3609,Y,0.001,49,20.408163265306122
Y3610,Y,0.001,49,20.408163265306122
Y3611,Y,0.001,39,25.641025641025642
Y3612,Y,0.001,39,25.641025641025642
Y3613,Y,0.001,49,20.408163265306122
Y3614,Y,0.001,49,20.408163265306122
Y3615,Y,0.001,49,20.408163265306122
Y3616,Y,0.001,49,20.408163265306122
Y3617,Y,0.001,49,20.408163265306122
Y3618,Y,0.001,50,20.0
Y3619,Y,0.001,39,25.641025641025642
Y3620,Y,0.001,39,25.641025641025642
Y3621,Y,0.001,49,20.408163265306122
Y3622,Y,0.001,39,25.641025641025642
Y3623,Y,0.001,49,20.408163265306122
Y3624,Y,0.001,40,25.0
Y3625,Y,0.001,39,25.641025641025642
Y3626,Y,0.001,49,20.408163265306122
Y3627,Y,0.001,39,25.641025641025642
Y3628,Y,0.001,49,20.408163265306122
Y3629,Y,0.001,50,20.0
Y3630,Y,0.001,39,25.641025641025642
Y3631,Y,0.001,39,25.641025641025642
Y3632,Y,0.001,39,25.641025641025642
Y3633,Y,0.001,40,25.0
Y3634,Y,0.001,49,20.408163265306122
Y3635,Y,0.001,39,25.641025641025642
Y3636,Y,0.001,39,25.641025641025642
Y3637,Y,0.001,40,25.0
Y3638,Y,0.001,50,20.0
Y3639,Y,0.001,22,45.45454545454546
Y3640,Y,0.001,39,25.641025641025642
Y3641,Y,0.001,40,25.0
Y3642,Y,0.001,40,25.0
Y3643,Y,0.001,39,25.641025641025642
Y3644,Y,0.001,49,20.408163265306122
Y3645,Y,0.001,39,25.641025641025642
Y3646,Y,0.001,49,20.408163265306122
Y3647,Y,0.001,39,25.641025641025642
Y3648,Y,0.001,39,25.641025641025642
Y3649,Y,0.001,39,25.641025641025642
Y3650,Y,0.001,39,25.641025641025642
Y3651,Y,0.001,40,25.0
Y3652,Y,0.001,39,25.641025641025642
Y3653,Y,0.001,26,38.46153846153846
Y3654,Y,0.001,31,32.25806451612903
Y3655,Y,0.001,21,47.61904761904761
Y3656,Y,0.001,39,25.641025641025642
Y3657,Y,0.001,39,25.641025641025642
Y3658,Y,0.001,39,25.641025641025642
Y3659,Y,0.001,49,20.408163265306122
